codigo,nombre,uuid,created_at,updated_at
101005,ADMINISTRADOR,5a52cd33-ea80-4de4-a003-41a8e221f4cb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101315,ASISTENTE ADMINSTRATIVO IV,1fbf2419-cc13-4c90-82b6-9c36cd85cf5e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100620,ASISTENTE DE ARCHIVO I,4437e4df-c6df-4ae1-b3d3-49d9746b5a86,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100050,JEFE DE PLANES OPERATIVOS Y ESTRATEGICOS,29cba783-bea1-4b7f-a5fe-026d7752ddb1,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101170,COORD.DES.MANTTO SISTEMAS.,72b44ae7-bf17-42bc-9868-da4bb45a72ad,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201305,DOCENTE DEX  CATEGORIA V,f672ba10-4257-461c-b8da-03ee99bbba90,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200225,DOCENTE INSTRUCTOR DEX,15a640ff-3295-4d79-8f26-8de43e7a01a5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200415,AUDITOR,9845b7fe-bc0e-4999-a750-672c1163a269,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200725,GERENTE DE DESARROLLO EVAL.INS,cf7ad5c5-09fd-44ee-be7a-cc83640f95a5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101660,ASISTENTE DE ANALISTA,13406eee-66d9-42f8-9296-1884583cdb06,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100980,JEFE DE ORGANIZACION Y SISTEMA.,0ee235b5-2c66-4941-9fb7-c4d3bf2132cc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100575,PLANIFICADOR II,a89ddcb1-c5de-4823-8d91-cf31748fb8c4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101370,PLANIFICADOR JEFE,b6d2838a-23bb-470b-92df-9a53152fea9d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
500503,VIGILANTE,17227630-6a62-4d1a-97ba-d80b66fdc71e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101670,COORDINADOR ADMINISTRATIVO,b858fefd-2846-4a55-ace7-5e7e19fb94ba,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
507001,SUPERVISOR DE VIGILANCIA,f38d67a3-3919-4d5a-9dae-c3cce1ce3531,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
106001,INSTRUCTOR DE CORAL,4425a69c-0304-46bb-a868-40da5b3a2fb7,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101691,JEFE UNIDAD DE INFORMATICA Y ESTADISTICA,1cdccba9-7461-4800-a4e1-d4fcae253f51,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101692,ASISTENTE DE INFORMATICA,7dfed573-8005-4abf-8b3f-49385e273700,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101718,AYUDANTE DE SERVICIOS,e655f578-b0f3-4f86-bf27-510e58ebf5b9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200983,DIRECTOR DE PLANIFICACION,c6263730-7f7f-4c0f-9ee9-6d64fd7af418,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
109002,COORDINADOR DE ING. Y MANTENIMIENTO.,fd1ea667-9fd4-4c72-bf5e-10d9f6948258,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
116001,PLANIFICADOR,a3e98cf8-ace4-4a2f-aa8c-48ea85dc5f69,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
117002,AUDITOR,2d336c98-2a5e-46ef-811b-bad3e0b8899e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401721,OBRERO JUBILADO,162bda37-1cf5-4e11-81bf-33d4dc254869,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201628,DOCENTE DEX CATEGORIA II,551f0953-e6b9-4118-84f6-a380268ddf35,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
102002,NUTRICIONISTA,d45f31ee-330e-406a-b8bc-8470b7692725,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
102003,TEC. DE RECURSO DE INFORMATICA.,3e7c8fe9-84ff-49b4-a7ad-f607a4ca941e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
117003,JEFE OFICINA ENLACE,bdf361cd-2cbf-4986-b129-56ef21633e33,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
111001,INSPECTOR DE OBRA,7c96e656-4eae-45a7-a275-319d37d50c2a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
111002,SUPERVISOR DE OBRAS,2b7e1b1e-c92f-4453-9a82-687058e34b60,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
120005,ASIST. EJECUTIVO CONV. Y PROYECT INST.,83e760d4-5649-4a2d-b018-d28972a7a4f3,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
507002,SUPERVISOR DE MANTENIMIENTO,8e40d30d-a484-4bc5-8fcf-ac5d9daefe28,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200997,JEFE DE DPTO. DE MANTENIMIENTO Y REP.,33de703e-fc1e-47df-92a9-7a7fc48cdfe6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101760,JEFE DE COMPRAS DE SERVICIOS,1a8713bd-16db-4c37-a204-d4bbe96e276c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101761,DIRECTOR DE COMPRAS,9f73666f-c228-48f5-b730-87796653fca7,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
116002,JEFE DEPTO. PLANIFICACION INSTITUCIONAL,9fffdde9-c023-4ee9-84ee-570cfd7163b6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
116003,JEFE DE DETERMINACION DE RESPONSABILIDAD,955bc296-d7a7-4140-9efd-f1372bf44e4d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
116004,JEFE DE CONTROL Y VERIFICACION,7e254e51-15e0-4874-b711-69facc231bfe,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
107005,DESPACHADOR DE VEHICULO,11a12924-89b2-4734-99b9-f768261b62ce,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400509,DESPACHADOR DE VEHICULOS,f35a9e75-cb5c-4985-bf57-7c12fbc9cd74,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
112009,ASISTENTE DE LABORATORIO,c8c7e261-44a3-4945-8532-d8ed9c1326af,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
115007,ESTADISTICO,3023a1b6-6204-4356-b992-8a889f7a229d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
405003,ALBANIL,18271dd9-2549-4478-aa4a-876380c40c2f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
405004,PLOMERO,b6518abe-a908-4f40-991f-bb8081cf8fcb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
115009,DIRECTOR DE COMPRAS,dacb1d13-4ca4-4f8d-b576-37efb5f11742,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
113001,PLANIFICADOR,adacc2ce-8617-4176-bab4-a0932b10beb4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400510,SUPERV.DE SERVICIOS,be61946d-3d84-4f6f-ab45-8b51e738ee3a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400511,ALMACENISTA DE TALLERES,24230143-0786-43d9-96b2-9b04df7a052c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101763,SUPERVISOR DE OBRAS,88ff148f-526e-4e80-b119-724e242d0440,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101764,INSPECTOR DE OBRAS,c974b552-62c6-4e9e-a3b8-b179547e7bf6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101767,JEFE DE CONTROL Y VERIFICACION,93b2a39b-7a7c-46dd-a461-6ba8026dcdc2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101768,DIRECTOR DE AUDITORIA INTERNA,9eb96799-0855-4a8c-b435-403e4b2dd82d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101769,JEFE DPTO DETERMINACION RESPONSABILIDADE,a736da37-031e-4439-ac3a-9f1c5b334755,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301616,AUXILIAR DOC D.E.X CAT II,42e0d809-7fd5-4674-a1ec-54d9d3419495,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
117005,INGENIERO DE MANTENIMIENTO,f0f7797e-378d-4a98-9d32-78de2bd1bae2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101770,TRABAJADOR SOCIAL,87b98722-ff99-4e3b-a6e0-fa2901d1c31a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602008,AYUDANTIA PROTOCOLO,ce612b33-9a85-4c19-8d99-13c595d190a0,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101771,JEFE UNIDAD DE ALMACEN,4d9f9340-0ae0-4097-9eab-b45c1ecf0caf,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101772,JEFE DPTO BIENES NACIONALES,126988b4-cc8f-4150-9c02-3a2323e456c5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
125001,JEFE DPTO CUENTAS POR PAGAR,b69b84f9-5eee-4420-a725-1accf1ce17f9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101773,JEFE DPTO CUENTAS POR PAGAR,705f3a15-b0cd-4fbc-978c-ff01bd6a33d9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101774,ANALISTA DE MERCADEO,fb95b399-6fd8-4e6a-9b3b-535e5aba085b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101775,OPERADOR DE SONIDO,068ecffb-66a0-4791-8bab-366da20b8ab6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101777,INSTRUCTOR DE TEATRO MEDIO TIEMPO,0e356a9f-1e65-4fa9-b057-c38476af6547,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101778,INSTRUCTOR DE TEATRO TIEMPO COMPLETO,db7175e1-3116-4249-ac35-f037c227bec2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101779,NUTRICIONISTA,edb89820-895d-4573-b005-0230b981faba,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101780,COMANDANTE DE BOMBEROS MT,344ee22f-8217-4f92-bc86-3be1c02778fb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101781,JEFE DE PROTECCION Y RIESGOS,cbc63136-b59c-4488-8712-cd07ad091cc3,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101782,ARQUITECTO,2c4f1a4e-69c4-4a48-bf75-64a3040e6255,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101783,ADMINISTRADOR TECNOLOG INFORMAC COMUNICA,98dbdfdd-3299-454e-9a32-b15c0e96454d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401722,AUXILIAR DE TOPOGRAFO,44d1cb67-8252-477b-aec1-17b622dd7ca2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400513,TECNICO EN REFRIGERACION,0cd11c34-3137-4a61-b2aa-dfcc9bc0c579,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400514,AUXILIAR DE TOPOGRAFO,24e71e81-da7e-4f15-8b85-c6c327d01822,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101784,INSPECTOR SEG.INDUSTRIAL HIG.OCUPAC.,a01165b7-b13d-4572-989f-fd8e89fc2811,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101785,JEFE COMPRAS BIENES Y MATERIALES,8202a73f-c137-4a7f-9651-8574ea90503b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132002,REPORTERO GRAFICO,8b7a1053-ceda-43ab-8591-54c679e82bd1,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132003,COORDINADOR DE REGISTRO Y CONTROL,5fc05d09-ccba-44cd-8074-1a76d7242719,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132004,DIETISTA,6d082f64-e530-4249-b26a-1433661e210a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132005,PROMOTOR SOCIO CULTURAL,153cb4af-bec7-4079-9b99-8fa4f0b56a15,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132006,INSTRUCTOR DE TEATRO MEDIO TIEMPO,4ed8c5a8-847c-4047-bb33-2232545fdfe3,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132007,ENTRNADOR DEPORTIVO,48072b40-d4cf-4ea4-b965-0b585ff7f4a0,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132019,ANALISTA DE PRESUPUESTO I (PROFESIONAL),e7e56bf4-8c73-4751-b36b-0b2c4862508c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132020,BOMBERO INSPECTOR,ac978fb2-317e-45a1-b51e-2aaa8d3a85ac,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132032,ANALISTA DE PERSONAL (PROFESIONAL),09789e0f-89f1-435d-9d89-a771a02c928b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132011,TECNICO ELECTRICISTA,3b822707-b1c5-405c-8b7b-e3da755df809,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132033,ENTRENADOR DEPORTIVO (APOYO),da458d6e-3b7f-40f7-bf9e-3c94412fc03c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132034,ENTRENADOR DEPORTIVO (TSU ),ef7c9757-2fe3-4a36-b6cf-37e7630b2894,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132014,ANALISTA DE ALMACEN,c108fa8e-2038-4845-949e-c7aa8e7d0062,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132015,ANALISTA DE HIGIENE SEGURIDAD INDUSTRIAK,ebd16cd8-137a-44c3-be9b-52018cb3a35d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132016,JEFE SEGURIDAD INDUSTRIAL E HIGIENE OCUP,4a4f146b-1d23-4948-969c-998fbabecc4e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132017,SECRETARIA III TECNICO,5fa15d2d-067e-4141-9174-3d890609f84c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132018,LUTHIER,abada410-5348-4560-8f62-07f20fdbcd38,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132021,ASISTENTE PREVISION Y DESARROLLO SOCIAL,cb74a792-a545-4c0e-85df-6744236c81e6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132022,JEFE DPTO. UNIDAD ADMINISTRATIVA,6e0b4a5d-e4af-44e4-b7c5-e3d7a2ba6058,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132023,ANALISTA ADMINISTRATIVO,49a9b961-f979-42fd-962a-7ffe31c7b796,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132024,COORDINADOR DE CONTABILIDAD,74ce1c8a-42d1-4fb6-933e-f7dfdf72668b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132025,JEFE DPTO PROCESOS CONTABLES,a92a5bee-63e9-44f7-a399-30c174c21c6e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132026,ARCHIVISTA,66a06091-48bb-4037-b203-e54bfe2583ec,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132027,CONSULTOR INFORMACION Y CONTROL ESTUD.,51c625ba-825e-4831-8ebf-0ca8d7271807,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132028,SECRETARIA EJEC. III (TECNICO),6f8a889c-280d-4f62-95c8-15e9477e30d6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132029,ASISTENTE DE BIBLIOTECA TSU,178ae829-f5a3-42ed-895a-998dfa432e66,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100095,JEFE DE AUDITORIA INTERNA,893edd98-92c0-4eae-8e53-984fac35b536,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101726,ORIENTADOR,a3c2d6ba-983e-478f-b29a-3ba542d818bc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132030,ANALISTA DE PERSONAL (PROFESIONAL),3a9ef8da-c9b9-47b2-92da-31ee065abb20,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132031,ANALISTA DE PERSONAL (TSU),0b2a8107-0044-48c6-b5bf-056a82ffa8e5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101000,ANALISTA CONTROL POSTGRADO(APOYO),1dd252d0-9471-41e0-8f31-621ff717ce79,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101350,ASISTENTE DE ARCHIVO II,e80758d3-c0b7-4924-b93d-42d551612f63,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100635,INSTRUCTOR DE TEATRO,1b91e612-fa2f-4601-8498-9afbd63c5bba,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100785,ENTRENADOR DEPORTIVO,8c1bb197-939b-4cd0-b008-f4a16d7994bf,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100865,OPERADOR DE MAQUINA COMP. II,1422168f-f7b5-4dce-8a43-0133df986ca9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101285,PROMOTOR SOCIAL,b0b9fb3c-6760-4661-a724-f503a675b1aa,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
106002,INSTRUCTOR MUSICAL,e8709668-9283-44d4-a221-9481369e9194,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100660,SECRETARIA III,4cdf4c54-f5e1-4dcc-8229-5803d58d9c83,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
107001,DESPACHADOR DE CORRESPONDENCIA,d6bd6255-f65f-4dc6-a709-0f1562a940d9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100650,SECRETARIA I,af8ca37d-8452-4308-af26-6f9a639f67d5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101635,INSTRUCTOR ARTESANAL,dd0cc901-6a6a-42d9-abde-c2a5c297a3c0,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101697,ASISTENTE DE ANALISTA II.,523de39c-2039-4f42-9319-6515d37e3b85,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101755,ENTRENADOR DEPORTIVO (APOYO),f8e58eab-331a-4e9e-b596-ec8b075314a6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
115006,DIRECTOR DE CORAL,ab37da08-7f06-4279-9bd8-c14a44deac06,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101762,OFICIAL DE CORREOS,4d159520-5eba-47e6-9ac6-68cdbe6002c1,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101776,INSTRUCTOR DESARROLLO ARTES PLASTICAS,3b0a1586-f97d-4979-b030-64b95aab19f4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101703,DIBUJANTE,cbfb7a0c-5e1e-408b-9f5b-73c7590e2923,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132035,ENTRENADOR DEPORTIVO (PROFESIONAL ),e42f0523-2d0d-4d1a-bd8f-be7e2abae095,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132036,INSTRUCTOR DE CORAL ( APOYO ),890cb1df-ce57-4ded-afa6-79951460676c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132037,INSTRUCTOR DE CORAL ( TSU ),d1fd5f68-cf2b-4d41-908b-7151dd2c3e20,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132038,INSTRUCTOR DE CORAL (PROFESIONAL ),c629a8df-e25b-49e3-9982-967f14ac3b48,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132039,AUDITOR ( TSU ),9f713b18-0c2b-47e1-8c58-2f8924f227a4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132040,INSTRUCTOR DE TEATRO ( APOYO ),16820d9a-e1ed-4edc-8ac8-5d64f1a828be,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132041,INSTRUCTOR DE TEATRO ( PROFESIONAL ),8b88dc04-047a-4fb4-94cc-27fe86562883,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132042,AUDITOR ( PROFESIONAL ),a2ad1247-2e36-4bce-bea2-58fe3698b792,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132043,INSTRUCTOR MUSICAL ( APOYO ),17f01e04-4801-4a38-a673-1fa7f22b9cea,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132044,ANALISTA DE PRESUP. ( TSU ),91e1ae2c-712d-4b34-8019-372dc43e5354,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132045,ANALISTA CONTROL POSTGRADO(TSU),3ee75453-a169-43a9-9bcb-cfe573205bcd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132046,INSTRUCTOR DE TEATRO(TSU),54a1baf2-2b04-4010-968b-81256046b701,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602009,AYUDANTIA GUARDIANES DEL PATRIMONIO,9ac40ec6-d706-4e65-99b3-62e825afb1e6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132047,ASISTENTE EJECUT.RELACIONES PROTOCOLARES,689d2739-b94c-43f3-b40b-1f77c2f7dd66,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132048,JEFE DPTO CONSTRUCCION DE OBRAS,6bd6aa37-cb63-4cbe-bda8-2625e9235644,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132049,ENTRENADOR DEPORTIVO PROFES. (M.T),8f2c9e58-26be-40aa-a12c-aa92a6247926,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132050,ENTRENADOR DEPORTIVO APOYO (M.T),ce99958a-0e9c-408d-826d-0a8eaa66541d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132051,INSTRUCTOR MUSICAL APOYO (MT),c73cdc99-1e39-4879-aba9-0794537dd999,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132052,INSTRUCTOR DE DANZA TSU. TCP,428c8e6b-575c-4a73-898c-ba3dc1968c37,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132053,PROMOTOR SOCIAL APOYO,6824ad4f-0062-492f-baf5-f98870456cbc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132054,ENFERMERA PROFESIONAL,6a14cb54-0f2f-4995-871d-d1eaff0ce72b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132055,INSTRUCTOR DE CORAL APOYO MTP,12b2683a-4828-4559-a311-505d42d7e900,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132056,ASISTENTE LAB.COMPUTAC.APOYO,b28f01fb-3522-48e8-a51f-240f0af36474,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409004,AUXILIAR DE LABORATORIO (OBRERO),801e6e36-a42d-41e2-b05a-cf3de2b42747,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409005,AUXILIAR DE LABORATORIO (OBRERO),e65b0a6f-e3f3-4727-b665-efeaa789b144,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132057,NUTRICIONISTA PROFESIONAL (MT),ac7bbf8e-abc7-487b-a396-3701e1bc5ba6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602010,BECA RESIDENCIA ESTUDIANTIL,2cfcb0ea-285e-47bc-8b1e-78033a15dda0,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602011,BECA EXCELENCIA ACADEMICA,d5798169-4749-47c8-af61-7254f97be23e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132058,COORD.UNIDAD INFRAESTRUCTURA TECNOLOGICA,1998a17a-b97e-48cb-b640-b3732ee8140f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132059,ASISTENTE DE INVESTIGACION CCIAS SOCIALE,ed6ef90d-64c3-4836-9fea-92706360bb25,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132060,INSTRUCTOR ARTES AUDITIVAS (PROF. M.T ),d0209d8b-7255-433b-bda9-4014e276cac2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409006,AUXILIAR AGRARIO,c63ec58e-fe2d-48b8-9b40-4c6f39a7ea76,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132061,TRABAJADOR SOCIAL,049cd56d-58a0-4788-ac46-1394a8bd0adb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132062,PROMOTOR SOCIO EDUCATIVO,c1770469-d924-45fc-96d5-c45493afbe0b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132063,ANALISTA DE PERSONAL (TSU),a6332b55-a762-4f09-ae8f-51faa461db26,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132064,COORDINADOR DE INFORMATICA Y ESTADISTICA,31071a58-d8fd-41c6-93b6-805ae7b85e02,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132065,JEFE UNIDAD SERVICIOS BIBLIOTECARIOS,459b0b50-1dbc-424d-948b-2f4ec45e57c7,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132066,PLANIF. DE INFORM. Y CONTROL ESTUD.,831cfecf-5bfc-4cd0-a14f-487254b76366,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132067,ASISTENTE EJECUTIVO RELAC.INTERINSTITUC.,9a224393-0ae0-4ce2-a46d-c9e123073208,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132068,SECRETARIA EJECUTIVA II (TECNICO),265564a0-d50f-46f6-a163-2ca8c9b8219a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
